config_hash,retrieval.type,retrieval.top_k,chunking.chunk_size,chunking.overlap,rerank.enabled,mean_quality_f1,mean_retrieval_recall_k,mean_retrieval_precision_k,mean_retrieval_ms,mean_latency_ms,mean_cost_usd,mean_rerank_latency_ms,std_latency_ms,model_load_ms,index_build_ms,artifact_total_ms,retrieval_cold_ms,retrieval_warm_mean_ms,retrieval_warm_std_ms,end_to_end_cold_ms,end_to_end_warm_mean_ms,end_to_end_warm_std_ms,total_cold_ms,total_warm_ms,gen_latency_mean_ms,gen_latency_std_ms,gen_cost_total_usd,mean_generation_f1,mean_generation_em,mean_generation_faithfulness,n_queries
8a5c67b9f7bf,bm25,12,250,30,False,0.0,0.2818360333824251,0.03865979381443299,0.22204639120075428,0.22985695827675542,0.0,0.0,0.06428813002867147,0.0,6.871291028801352,12.217542040161788,0.31629198929294944,0.22155807203965483,0.06444603460314886,0.3274159971624613,0.22935147102864295,0.06406762808581781,7.198707025963813,0.22935147102864295,0.0,0.0,0.0,0.0,0.0,0.0,194
a3b0d7277e3d,dense,12,250,30,False,0.0,0.7910898379970545,0.12800687285223367,10.38917091875529,10.404155898080736,0.0,0.0,7.582921265758959,1263.2156249601394,565.1575829833746,1834.0052079875022,58.40137501945719,10.140403021860463,6.761145805992694,58.416167041286826,10.155389000965679,6.762541245649518,1886.7893749848008,10.155389000965679,0.0,0.0,0.0,0.0,0.0,0.0,194
0f557a31d991,hybrid,12,250,30,False,0.0,0.714972999509082,0.11039518900343641,8.70099849428876,8.714580957324138,0.0,0.0,1.4574115082304198,1263.2156249601394,572.5610419758596,13.269208022393286,8.327332965563983,8.702934585111167,1.4606683568730043,8.341582957655191,8.716513589446775,1.4609526614339188,1844.1182498936541,8.716513589446775,0.0,0.0,0.0,0.0,0.0,0.0,194
