qid,quality_f1,retrieval_recall_k,retrieval_precision_k,retrieval_ms,latency_ms,cost_usd,generation_enabled,generation_f1,generation_em,generation_faithfulness,generation_latency_ms,generation_cost_usd,retrieval_type,top_k,chunk_mode,chunk_size,overlap,rerank_enabled,retrieval_cache_hit_rate
5a77c1505542997042120b1b,0.0,0.5,0.125,13.09295796090737,13.14812497003004,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a88d745554299206df2b378,0.0,1.0,0.25,6.07524998486042,6.10612501623109,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae748d1554299572ea547b0,0.0,1.0,0.25,18.192166986409575,18.235124996863306,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7a8a9c554299042af8f666,0.04545454545454545,1.0,0.25,9.94266604539007,9.981625014916062,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adffe7155429906c02daa9e,0.0,0.5,0.125,12.33312499243766,12.379207997582853,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab642845542995eadeeff8e,0.0,1.0,0.25,3.960500005632639,3.9931669598445296,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a906a685542990a9849362e,0.0,0.5,0.125,9.585332998540252,9.629125008359551,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7633ad5542992db9473741,0.18604651162790695,0.5,0.125,9.060582960955799,9.101292002014816,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a74ce9655429974ef308c6c,0.10526315789473684,1.0,0.25,6.634625024162233,6.671042006928474,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a713a5a5542994082a3e6a9,0.05555555555555555,0.5,0.125,8.879000029992312,8.920249994844198,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab341f755429969a97a8114,0.0,1.0,0.2857142857142857,11.063874990213662,11.106583988294005,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8325b35542990548d0b18f,0.16666666666666669,1.0,0.25,15.886500012129545,15.927417029161006,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab9374b554299131ca422c6,0.0,0.5,0.125,8.93695798004046,8.979042002465576,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae52c0f5542992663a4f12e,0.1111111111111111,0.5,0.125,7.759166997857392,7.809082977473736,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adbfbd555429947ff173893,0.10526315789473684,0.5,0.125,5.6642499985173345,5.702207970898598,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab7f0015542992aa3b8c88b,0.0,0.0,0.0,5.235292017459869,5.269874993246049,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac547525542993e66e822a3,0.048780487804878044,0.5,0.125,15.453249972779304,15.49662504112348,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7cbf8c554299452d57b9f4,0.0,0.5,0.14285714285714285,4.888666968327016,4.926250025164336,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7ddc5a5542995f4f4022da,0.05405405405405406,1.0,0.25,10.313916951417923,10.356333979871124,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7a1cd85542990783324e65,0.3243243243243243,1.0,0.25,8.056167047470808,8.098958001937717,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae0a59a55429945ae9593e2,0.05714285714285715,0.5,0.125,9.637999988626689,9.674333035945892,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8b987f5542997f31a41d7a,0.05128205128205128,0.5,0.125,8.828875026665628,8.870084013324231,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8739a05542994775f607ab,0.10810810810810811,1.0,0.25,9.107166028115898,9.148707962594926,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae67dba55429908198fa5f0,0.0,1.0,0.25,9.041375014930964,9.080666990485042,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b3f4d5542992d025e67bb,0.09756097560975609,1.0,0.25,9.57699998980388,9.619333024602383,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae2dfd155429928c423951b,0.047619047619047616,1.0,0.25,13.18754197563976,13.229165982920676,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab6ba245542995eadef007f,0.0,1.0,0.25,4.795791988726705,4.836292006075382,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab8854555429934fafe6e0c,0.0,1.0,0.25,9.584916988387704,9.622208017390221,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8eea4a5542990e94052bb7,0.08333333333333333,1.0,0.25,11.645874998066574,11.686292011290789,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a74c85055429916b0164218,0.0,0.0,0.0,8.079291961621493,8.116292010527104,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a88dcf9554299206df2b383,0.05,1.0,0.25,6.728624983225018,6.766583013813943,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7625c7554299109176e668,0.0,0.5,0.14285714285714285,6.929208000656217,6.963125022593886,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac0d83a554299294b219038,0.0,0.5,0.125,8.436459000222385,8.476749993860722,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a790d8f554299029c4b5eec,0.09523809523809523,1.0,0.25,9.961541974917054,10.022959031630307,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab2c5e255429916697740ba,0.09090909090909091,1.0,0.25,11.106207966804504,11.165459000039846,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abcfc365542993a06baf9d6,0.0,0.0,0.0,12.853791995439678,12.893415987491608,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8ee6915542990e94052bad,0.0,1.0,0.25,22.069500002544373,22.117083019111305,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abba4855542993f40c73b68,0.0,0.5,0.14285714285714285,13.411582971457392,13.453958032187074,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae0bae555429906c02dab08,0.0,0.5,0.125,11.271124996710569,11.31199998781085,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab271fe554299449642c8a6,0.0,1.0,0.25,8.46070802072063,8.49854201078415,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7997a2554299029c4b5f59,0.0,1.0,0.25,9.070167026948184,9.10750002367422,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5add673e5542992ae4cec54d,0.13333333333333333,1.0,0.25,9.162500035017729,9.20874997973442,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae819ac55429952e35eaa16,0.0,1.0,0.2857142857142857,12.120000028517097,12.173374998383224,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5aba65a055429939ce03dcd2,0.0,0.5,0.125,7.186791975982487,7.231374969705939,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a87bada5542994846c1cddc,0.0,1.0,0.25,11.484374990686774,11.522916960529983,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae74fc45542997b22f6a6b4,0.0,1.0,0.25,10.546999983489513,10.588792036287487,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf65555542992d7e9f9334,0.0,0.5,0.125,8.502624987158924,8.545832999516279,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade69e455429975fa854ec5,0.0,0.5,0.125,8.680708997417241,8.72058398090303,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae057fd55429945ae959328,0.0,0.5,0.125,5.888207990210503,5.92520902864635,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab28019554299722f9b4d51,0.0,0.0,0.0,8.893000020179898,8.930709038395435,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a75f79555429976ec32bcca,0.048780487804878044,0.5,0.125,8.344999980181456,8.383500040508807,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adef80b5542993a75d263c4,0.0,1.0,0.25,8.66016699001193,8.701040991581976,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae0aaf455429945ae959401,0.12903225806451613,1.0,0.2857142857142857,7.388832978904247,7.43062503170222,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab47d765542991751b4d78f,0.0,0.5,0.125,7.767041970510036,7.801833038683981,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7ed2c655429930675135e5,0.05128205128205129,1.0,0.2857142857142857,11.585750035010278,11.629833956249058,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac3e0f7554299194317388b,0.0,1.0,0.25,6.333832978270948,6.375083001330495,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7bae20554299294a54aa96,0.0,0.5,0.14285714285714285,7.093916996382177,7.13250000262633,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab8ee035542991b5579f04b,0.0,0.5,0.125,6.380457954946905,6.418915989343077,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7a276d5542996c55b2dd27,0.21052631578947367,0.5,0.125,7.097708992660046,7.13979103602469,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a717d4c5542994082a3e854,0.0,1.0,0.2857142857142857,6.892333040013909,6.93154102191329,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac02e31554299294b218f3f,0.0,1.0,0.25,12.824999983422458,12.866583012510091,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a79ea435542996c55b2dc9e,0.041666666666666664,1.0,0.25,8.450541994534433,8.49716697121039,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab7e4dc5542995dae37e9df,0.0,1.0,0.25,10.830958024598658,10.867875011172146,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a834ed95542990548d0b1ca,0.0,1.0,0.25,6.749250052962452,6.788040976971388,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab41d855542996a3a969f4b,0.0,0.5,0.125,10.048499971162528,10.08841599104926,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b7ff75542995eb53be93d,0.13636363636363635,0.5,0.125,5.742625042330474,5.783083965070546,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7d19d85542995ed0d165e8,0.0,0.5,0.125,8.812500047497451,8.855750027578324,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae7ed17554299540e5a56a3,0.0,0.5,0.14285714285714285,9.55516699468717,9.618249954655766,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab2659e554299340b5254b2,0.13793103448275862,1.0,0.25,12.473625014536083,12.515875045210123,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abd2eab5542992ac4f38210,0.0,1.0,0.25,8.131624956149608,8.17099999403581,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abaf3195542996cc5e49f2c,0.0,0.5,0.125,9.717917011585087,9.755333012435585,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a791a97554299148911f9f2,0.0,1.0,0.25,7.575000054202974,7.618749979883432,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf58f15542993a75d264d2,0.0,0.5,0.125,7.768124982248992,7.810583047103137,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adc65e85542996e68525350,0.0,1.0,0.25,7.002958038356155,7.042750017717481,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a87ab9b5542996e4f3088c2,0.05405405405405406,1.0,0.25,18.149167008232325,18.19775003241375,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a738fe855429908901be2fb,0.0,0.5,0.125,10.145458043552935,10.19066700246185,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8c65a1554299585d9e3680,0.10256410256410257,1.0,0.25,42.10625000996515,42.16100001940504,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac2bbd0554299218029db09,0.0,0.5,0.125,8.197625051252544,8.24337499216199,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf3e355542993a75d26440,0.0,0.5,0.125,9.541707986500114,9.583958017174155,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae82ae555429952e35eaa71,0.0,0.5,0.16666666666666666,10.467958985827863,10.511333006434143,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac289ff5542996366519a02,0.07407407407407407,1.0,0.25,7.56354199256748,7.595083967316896,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7a5b3a5542996c55b2dd71,0.0,0.5,0.125,8.442957943771034,8.489041996654123,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab8688b55429934fafe6daa,0.05405405405405406,1.0,0.25,9.378165996167809,9.435499960090965,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7a3a945542996a35c17147,0.0,0.5,0.125,17.884541011881083,17.930208006873727,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab9b29c554299743d22ebae,0.15384615384615385,1.0,0.25,8.91945802140981,8.983916020952165,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8b63fa55429950cd6afcd7,0.0,0.5,0.125,8.217207971028984,8.259582973551005,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade51b45542997c77adedf4,0.0,0.5,0.125,11.11050002509728,11.147250013891608,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4c49a5542995dadf24400,0.0,0.5,0.14285714285714285,14.166374981869012,14.207041007466614,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7d3470554299452d57bb56,0.0,1.0,0.25,15.02279203850776,15.065875020809472,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4f2c75542993aec5ec0fb,0.10526315789473684,0.5,0.125,11.810374970082194,11.852041992824525,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab1d7ac554299449642c7e6,0.0,0.5,0.125,4.850541998166591,4.882957960944623,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a85cead5542991dd0999ea9,0.047619047619047616,0.5,0.16666666666666666,11.856542027089745,11.90191600471735,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a73a7c755429978a71e9068,0.0,0.5,0.125,8.518750022631139,8.560999995097518,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7f113d55429934daa2fcbe,0.0,0.5,0.125,10.323667025659233,10.368124989327043,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae6828f5542996d980e7bb9,0.0,1.0,0.25,9.389250015374273,9.42954100901261,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab31864554299233954ff06,0.0,0.5,0.125,4.695999959949404,4.7289590002037585,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abe239355429976d4830a7d,0.0,0.5,0.125,10.06674999371171,10.108666028827429,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac2659b55429963665199a1,0.0,1.0,0.25,9.485999995376915,9.525916015263647,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae058e855429945ae959331,0.0,0.5,0.125,4.48495801538229,4.52383398078382,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b8749554299294a54a9db,0.23076923076923078,0.5,0.125,6.517125002574176,6.550125021021813,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a864ff7554299211dda2af2,0.05405405405405405,1.0,0.25,13.36329203331843,13.404458004515618,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4d3c95542990ba0bbb165,0.10526315789473684,1.0,0.25,9.852582996245474,9.893749956972897,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab7f97a5542991d322237ef,0.19999999999999998,1.0,0.25,4.481624986510724,4.521791008301079,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b46e55542995eb53be8e5,0.05714285714285715,1.0,0.25,9.900083008687943,9.943167038727552,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a879ba55542993e715abfc3,0.0,0.5,0.125,6.1369159957394,6.17787498049438,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4563e5542996836b02c7f,0.0,1.0,0.25,11.884625011589378,11.923625017516315,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab6ff3a5542991d3222372a,0.05263157894736842,1.0,0.25,8.738375036045909,8.776000002399087,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7a46605542994f819ef1ad,0.0,0.0,0.0,9.056375012733042,9.097250003833324,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade7a435542997c77adee3a,0.05263157894736842,0.5,0.125,12.037417036481202,12.078957981429994,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac1795f5542994ab5c67d5f,0.1081081081081081,1.0,0.25,9.647333004977554,9.689458005595952,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab1e984554299340b525428,0.0,0.5,0.125,4.832291975617409,4.867416981142014,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a86769c5542994775f60776,0.0,0.5,0.125,9.109374950639904,9.15216701105237,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab7da6f55429928e1fe3928,0.15384615384615383,1.0,0.25,10.556542023550719,10.601125017274171,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae497f15542995ad6573db8,0.0,0.5,0.125,5.638665985316038,5.676167027559131,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae6f2a7554299572ea5464a,0.0,1.0,0.2857142857142857,13.159416965208948,13.196209038142115,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adea9ea55429939a52fe934,0.0,0.5,0.125,11.679624964017421,11.72620797296986,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7caae75542996dd594b971,0.0,0.0,0.0,5.66458300454542,5.703667004127055,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac01bb8554299012d1db5a6,0.14634146341463414,1.0,0.25,12.662541004829109,12.706792040262371,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abc3a65554299700f9d782d,0.0,1.0,0.25,8.56858299812302,8.60574998660013,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae3ff575542995dadf242aa,0.0,0.5,0.125,12.139083002693951,12.182042002677917,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a89fb525542993b751ca9d6,0.1081081081081081,1.0,0.25,7.828333007637411,7.868500018958002,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab3d69255429969a97a81c9,0.0,0.5,0.125,8.695416967384517,8.732833026442677,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac5199a5542994611c8b38a,0.0,1.0,0.25,5.357292015105486,5.392124992795289,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae048a255429924de1b708e,0.0,0.5,0.125,9.604583028703928,9.648374980315566,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a9068a95542990a98493621,0.0,0.5,0.125,9.601458034012467,9.651125001255423,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf9dc3554299025d62a2e6,0.0,0.5,0.125,15.27079101651907,15.313124982640147,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae406245542995dadf242e2,0.0,1.0,0.25,10.07125002797693,10.109458991792053,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab6369655429953192ad2a1,0.05405405405405406,1.0,0.25,5.392250022850931,5.425208015367389,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae628f55542995703ce8b32,0.0,1.0,0.25,9.504042041953653,9.536666970234364,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adccdd55542992c1e3a2408,0.0,1.0,0.25,9.141166985500604,9.183624992147088,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abd1529554299114383a1e3,0.0,0.5,0.125,5.949290993157774,5.9882920468226075,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a78db8055429970f5fffdb2,0.0,0.5,0.14285714285714285,7.946708996314555,7.9866250162012875,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab9debb55429955dce3ed97,0.0,1.0,0.2857142857142857,9.236541984137148,9.27737500751391,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae791ef55429952e35ea979,0.0,1.0,0.25,12.576667009852827,12.617291999049485,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab8f7535542991b5579f0a7,0.10256410256410257,1.0,0.2857142857142857,7.527375011704862,7.566458021756262,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac119335542992a796dede4,0.0,0.5,0.125,9.533207979984581,9.603125043213367,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7d2afd5542995f4f402221,0.16,1.0,0.25,5.538124998565763,5.577916977927089,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8dd5f955429917b4a5bcc7,0.0,0.5,0.125,9.379916999023408,9.438833047170192,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a83a532554299334474606f,0.25641025641025644,0.5,0.125,10.3891670005396,10.431208997033536,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a90692f5542990a98493625,0.0,1.0,0.25,7.235041994135827,7.2746670339256525,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7555215542996c70cfaee1,0.4615384615384615,1.0,0.25,8.605250041000545,8.645291964057833,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a90580655429933b8a204ef,0.0,0.5,0.125,7.853707997128367,7.901208009570837,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a88e605554299206df2b39c,0.04761904761904762,1.0,0.25,12.277457979507744,12.322750000748783,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5add67915542992200553af8,0.09302325581395349,0.5,0.125,8.001708018127829,8.043791982345283,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8463545542990548d0b2a3,0.1142857142857143,1.0,0.25,12.290832994040102,12.343499984126538,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a74684655429929fddd8410,0.0,0.5,0.125,11.193916026968509,11.258291953708977,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a835c9f5542992ef85e228a,0.0,1.0,0.2857142857142857,11.24495902331546,11.29295799182728,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae7edee554299540e5a56ad,0.0,1.0,0.25,11.45087496843189,11.49912498658523,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8ee4315542990e94052ba7,0.05405405405405406,1.0,0.25,11.72341697383672,11.770875018555671,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8cb288554299585d9e3726,0.0,0.5,0.125,14.76908300537616,14.813499990850687,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adfbca255429942ec259b2c,0.0,0.5,0.125,7.2789579862728715,7.325000013224781,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae24abc5542994d89d5b3c3,0.13636363636363635,0.5,0.125,7.318958989344537,7.361624971963465,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab802085542990e739ec7ca,0.0,0.5,0.125,8.640458050649613,8.680999977514148,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adfa3da554299025d62a317,0.0,0.5,0.125,7.908500032499433,7.948125014081597,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
