config_hash,retrieval.type,retrieval.top_k,chunking.chunk_size,chunking.overlap,rerank.enabled,mean_quality_f1,mean_retrieval_recall_k,mean_retrieval_precision_k,mean_retrieval_ms,mean_latency_ms,mean_cost_usd,mean_rerank_latency_ms,std_latency_ms,model_load_ms,index_build_ms,artifact_total_ms,retrieval_cold_ms,retrieval_warm_mean_ms,retrieval_warm_std_ms,end_to_end_cold_ms,end_to_end_warm_mean_ms,end_to_end_warm_std_ms,total_cold_ms,total_warm_ms,gen_latency_mean_ms,gen_latency_std_ms,gen_cost_total_usd,mean_generation_f1,mean_generation_em,mean_generation_faithfulness,n_queries
47b6a58afd7e,dense,12,250,30,False,0.0497485398279174,0.838,0.1411818181818181,8.882985727861524,8.947956820717081,0.0,0.0,1.2358645699687767,1209.663791989442,10314.994457992723,156.50758298579603,10.89008298004046,8.8789634888792,1.2286220339403018,10.96625003265217,8.94391214494166,1.2337877044166754,11535.62450001482,8.94391214494166,0.0,0.0,0.0,0.0,0.0,0.0,500
e9e44a658353,hybrid,12,250,30,False,0.0476113136275505,0.89,0.1500939393939394,22.20298697554972,22.269142809673212,0.0,0.0,5.296727188083939,1209.663791989442,10438.32737399498,279.519125004299,20.90104197850451,22.20559608376023,5.29940806103241,20.96208301372826,22.27176216798172,5.301718351549621,11668.95324899815,22.27176216798172,0.0,0.0,0.0,0.0,0.0,0.0,500
c2d4a24b1eb6,hybrid,12,250,30,True,0.0521115495442252,0.917,0.1544090909090909,22.125204224139452,64.37687661708333,0.0,42.168595761526376,8.078225525548197,1209.663791989442,10438.777083007151,272.799166967161,20.92441701097414,22.127610611340184,4.979816804429606,69.79962502373382,64.36600938580747,8.082672845448812,11718.240500020329,64.36600938580747,0.0,0.0,0.0,0.0,0.0,0.0,500
